,ID Pedido,Data Pedido,ID Loja,Produto,Marca,Quantidade,Preço Unitário,Preço Total ,Formas de Pagamento,Status de Pagemnto
4530,5047,2021-05-15,3,LG C1 OLED TV,LG,2,1329.61,2659.22,Crédito,Concluído
4531,5220,2021-05-15,2,Samsung Galaxy Watch 4,Samsung,1,9599.5,9599.5,Crédito,Concluído
4532,6033,2021-05-15,2,Sony Xperia 1 III,Sony,2,5718.41,11436.82,Crédito,Concluído
4533,6563,2021-05-15,5,Sony WH-1000XM4,Sony,3,4877.22,14631.66,Débito,Concluído
4534,7555,2021-05-15,2,Sony WH-1000XM4,Sony,3,7038.69,21116.07,Pix,Concluído
4535,8451,2021-05-15,4,Sony A90J OLED TV,Sony,5,6181.06,30905.3,Débito,Concluído
4536,9098,2021-05-15,3,Razer Blade 15,Razer,1,2908.93,2908.93,Crédito,Concluído
4537,9294,2021-05-15,5,iPhone 12 mini (64GB),Apple,5,8725.4,43627.0,Pix,Concluído
4538,10001,2021-05-15,2,Xiaomi Mi 11 Ultra,Xiaomi,1,9327.22,9327.22,Pix,Concluído
4539,10299,2021-05-15,2,Garmin Fenix 7,Garmin,3,2469.44,7408.32,Pix,Concluído
4540,10497,2021-05-15,5,Apple MacBook Pro 16,Apple,3,6794.7,20384.1,Pix,Concluído
4541,11150,2021-05-15,2,iPhone 11 (128GB),Apple,5,7995.5,39977.5,Pix,Concluído
4542,11276,2021-05-15,4,iPhone 12 Pro (256GB),Apple,3,9102.89,27308.67,Débito,Concluído
4543,11403,2021-05-15,1,OnePlus 9 Pro,OnePlus,1,4620.28,4620.28,Crédito,Concluído
4544,11447,2021-05-15,5,Fitbit Charge 5,Fitbit,1,4059.96,4059.96,Crédito,Concluído
4545,11925,2021-05-15,2,iPhone 13 mini (128GB),Apple,5,8238.47,41192.35,Pix,Concluído
4546,148,2021-05-16,2,iPhone 13 mini (128GB),Apple,5,2927.54,14637.7,Débito,Concluído
4547,400,2021-05-16,1,Samsung QN90A Neo QLED TV,Samsung,2,7947.42,15894.84,Crédito,Concluído
4548,425,2021-05-16,3,Lenovo ThinkPad X1 Carbon,Lenovo,2,3182.86,6365.72,Crédito,Concluído
4549,477,2021-05-16,4,iPhone 12 (128GB),Apple,2,3848.89,7697.78,Crédito,Concluído
4550,558,2021-05-16,1,Bose QuietComfort 45,Bose,3,3028.17,9084.51,Crédito,Concluído
4551,890,2021-05-16,5,Google Nest Audio,Google,2,9236.11,18472.22,Crédito,Concluído
4552,1769,2021-05-16,2,iPhone 13 (128GB),Apple,1,7480.67,7480.67,Débito,Concluído
4553,2114,2021-05-16,4,iPhone 12 Pro Max (512GB),Apple,3,9103.36,27310.08,Débito,Concluído
4554,3486,2021-05-16,1,Alienware x17,Alienware,3,2079.02,6237.06,Crédito,Concluído
4555,4809,2021-05-16,2,iPhone SE (2020),Apple,4,7277.6,29110.4,Débito,Concluído
4556,4888,2021-05-16,4,Google Pixel 6 Pro,Google,1,6101.37,6101.37,Crédito,Concluído
4557,5082,2021-05-16,4,Google Nest Audio,Google,3,6215.04,18645.12,Débito,Concluído
4558,5195,2021-05-16,5,Fitbit Charge 5,Fitbit,3,4212.54,12637.62,Débito,Concluído
4559,6195,2021-05-16,2,iPhone 13 Pro Max (512GB),Apple,5,6401.76,32008.8,Débito,Concluído
4560,6344,2021-05-16,3,iPhone 12 Pro (256GB),Apple,2,3301.69,6603.38,Pix,Concluído
4561,6442,2021-05-16,4,iPhone 13 Pro Max (512GB),Apple,3,1332.43,3997.29,Crédito,Concluído
4562,6550,2021-05-16,3,Samsung Galaxy S21 Ultra,Samsung,2,2166.04,4332.08,Pix,Concluído
4563,7036,2021-05-16,1,Jabra Elite 85t,Jabra,4,2221.37,8885.48,Crédito,Concluído
4564,7664,2021-05-16,4,iPhone 11 Pro Max (512GB),Apple,3,7935.24,23805.72,Crédito,Concluído
4565,7909,2021-05-16,2,iPhone 13 (128GB),Apple,5,8757.93,43789.65,Pix,Concluído
4566,7952,2021-05-16,5,iPhone 12 (128GB),Apple,2,2836.23,5672.46,Crédito,Concluído
4567,8313,2021-05-16,2,Apple AirPods Pro,Apple,3,7858.39,23575.17,Débito,Concluído
4568,8673,2021-05-16,4,Apple AirPods Pro,Apple,4,5906.51,23626.04,Crédito,Concluído
4569,8811,2021-05-16,4,Samsung Galaxy S21 Ultra,Samsung,1,3113.27,3113.27,Crédito,Concluído
4570,9208,2021-05-16,1,LG C1 OLED TV,LG,5,3432.05,17160.25,Crédito,Concluído
4571,9685,2021-05-16,2,Samsung Galaxy S21 Ultra,Samsung,5,2865.9,14329.5,Débito,Concluído
4572,9749,2021-05-16,1,Apple MacBook Pro 16,Apple,2,6285.39,12570.78,Débito,Concluído
4573,10129,2021-05-16,3,iPhone 13 Pro (256GB),Apple,5,9774.64,48873.2,Crédito,Concluído
4574,10228,2021-05-16,3,Apple MacBook Pro 16,Apple,5,9232.56,46162.8,Crédito,Concluído
4575,10498,2021-05-16,2,Microsoft Surface Laptop 4,Microsoft,2,9569.28,19138.56,Crédito,Concluído
4576,10538,2021-05-16,4,Garmin Fenix 7,Garmin,5,2748.11,13740.55,Pix,Concluído
4577,11061,2021-05-16,2,iPhone 11 (128GB),Apple,4,7716.47,30865.88,Crédito,Concluído
4578,11155,2021-05-16,1,Xiaomi Mi 11 Ultra,Xiaomi,1,5042.7,5042.7,Crédito,Concluído
4579,11562,2021-05-16,2,Alienware x17,Alienware,2,8483.97,16967.94,Pix,Concluído
4580,11589,2021-05-16,3,iPhone 11 Pro (256GB),Apple,4,3727.13,14908.52,Débito,Concluído
4581,11610,2021-05-16,4,Alienware x17,Alienware,2,9882.27,19764.54,Débito,Concluído
4582,603,2021-05-17,3,Asus ROG Strix G15,Asus,3,6132.13,18396.39,Débito,Concluído
4583,775,2021-05-17,3,iPhone 13 (128GB),Apple,4,9843.83,39375.32,Pix,Concluído
4584,1622,2021-05-17,5,LG C1 OLED TV,LG,4,2693.57,10774.28,Crédito,Concluído
4585,2714,2021-05-17,2,Microsoft Surface Laptop 4,Microsoft,5,6014.41,30072.05,Débito,Concluído
4586,2828,2021-05-17,3,Apple AirPods Pro,Apple,4,3128.45,12513.8,Pix,Concluído
4587,2829,2021-05-17,5,Jabra Elite 85t,Jabra,2,7020.86,14041.72,Pix,Concluído
4588,3118,2021-05-17,5,Lenovo ThinkPad X1 Carbon,Lenovo,2,2355.07,4710.14,Pix,Concluído
4589,4324,2021-05-17,4,iPhone 13 Pro (256GB),Apple,3,1428.96,4286.88,Crédito,Concluído
4590,4475,2021-05-17,5,Nintendo Switch OLED,Nintendo,5,6912.47,34562.35,Crédito,Concluído
4591,4706,2021-05-17,2,Dell XPS 17,Dell,5,6099.29,30496.45,Crédito,Concluído
4592,5693,2021-05-17,4,Samsung QN90A Neo QLED TV,Samsung,1,9014.4,9014.4,Pix,Concluído
4593,5762,2021-05-17,3,iPhone 12 mini (64GB),Apple,3,8372.89,25118.67,Crédito,Concluído
4594,5786,2021-05-17,5,Sony Xperia 1 III,Sony,5,3807.08,19035.4,Pix,Concluído
4595,6397,2021-05-17,4,Jabra Elite 85t,Jabra,5,3238.58,16192.9,Débito,Concluído
4596,6496,2021-05-17,1,iPhone 12 Pro (256GB),Apple,2,6831.29,13662.58,Pix,Concluído
4597,6743,2021-05-17,3,Samsung Galaxy S21 Ultra,Samsung,2,5929.37,11858.74,Crédito,Concluído
4598,6885,2021-05-17,3,iPhone 12 Pro (256GB),Apple,2,2233.98,4467.96,Pix,Concluído
4599,7033,2021-05-17,3,Lenovo ThinkPad X1 Carbon,Lenovo,2,5245.98,10491.96,Pix,Concluído
4600,7248,2021-05-17,3,Fitbit Charge 5,Fitbit,4,9341.78,37367.12,Débito,Concluído
4601,7479,2021-05-17,2,Acer Predator Helios 300,Acer,5,6035.22,30176.1,Débito,Concluído
4602,8036,2021-05-17,5,Garmin Fenix 7,Garmin,1,4757.78,4757.78,Pix,Concluído
4603,8042,2021-05-17,2,Acer Predator Helios 300,Acer,4,3200.45,12801.8,Pix,Concluído
4604,8132,2021-05-17,2,Xiaomi Mi 11 Ultra,Xiaomi,2,1257.34,2514.68,Débito,Concluído
4605,9147,2021-05-17,3,LG C1 OLED TV,LG,5,9501.51,47507.55,Crédito,Concluído
4606,9626,2021-05-17,2,Garmin Fenix 7,Garmin,4,9661.84,38647.36,Pix,Concluído
4607,10276,2021-05-17,2,Sony WH-1000XM4,Sony,2,8131.26,16262.52,Pix,Concluído
4608,10551,2021-05-17,1,Sony WH-1000XM4,Sony,4,1358.28,5433.12,Pix,Concluído
4609,10748,2021-05-17,2,Jabra Elite 85t,Jabra,1,7343.16,7343.16,Débito,Concluído
4610,10791,2021-05-17,2,Sony WH-1000XM4,Sony,3,7855.19,23565.57,Crédito,Concluído
4611,10879,2021-05-17,4,Lenovo ThinkPad X1 Carbon,Lenovo,4,6964.55,27858.2,Pix,Concluído
4612,10975,2021-05-17,4,iPhone 11 (128GB),Apple,2,6611.01,13222.02,Pix,Concluído
4613,11012,2021-05-17,4,Sony WH-1000XM4,Sony,4,8209.1,32836.4,Crédito,Concluído
4614,11043,2021-05-17,3,PlayStation 5,Sony,5,3363.4,16817.0,Crédito,Concluído
4615,11231,2021-05-17,1,PlayStation 5,Sony,2,8863.8,17727.6,Pix,Concluído
4616,11366,2021-05-17,5,iPhone 13 Pro Max (512GB),Apple,4,8965.69,35862.76,Débito,Concluído
4617,11779,2021-05-17,2,iPhone 13 Pro Max (512GB),Apple,2,6682.25,13364.5,Crédito,Concluído
4618,11859,2021-05-17,2,Google Pixel 6 Pro,Google,2,9054.43,18108.86,Débito,Concluído
4619,481,2021-05-18,2,Google Pixel 6 Pro,Google,3,1542.43,4627.29,Pix,Concluído
4620,760,2021-05-18,1,PlayStation 5,Sony,1,2096.55,2096.55,Débito,Concluído
4621,1450,2021-05-18,3,Google Pixel 6 Pro,Google,3,7151.96,21455.88,Crédito,Concluído
4622,1591,2021-05-18,3,Nintendo Switch OLED,Nintendo,1,9606.78,9606.78,Crédito,Concluído
4623,2126,2021-05-18,4,Samsung Galaxy S21 Ultra,Samsung,2,9747.41,19494.82,Crédito,Concluído
4624,2145,2021-05-18,5,Alienware x17,Alienware,4,7256.62,29026.48,Pix,Concluído
4625,3413,2021-05-18,5,Bose QuietComfort 45,Bose,4,6836.74,27346.96,Débito,Concluído
4626,4748,2021-05-18,2,Sony WH-1000XM4,Sony,4,3090.53,12362.12,Crédito,Concluído
4627,4984,2021-05-18,1,iPhone 12 Pro (256GB),Apple,2,4676.62,9353.24,Pix,Concluído
4628,5423,2021-05-18,1,Sony Xperia 1 III,Sony,2,1403.95,2807.9,Crédito,Concluído
4629,5831,2021-05-18,3,Lenovo ThinkPad X1 Carbon,Lenovo,5,4309.1,21545.5,Crédito,Concluído
4630,6062,2021-05-18,1,Amazon Echo Dot (4th Gen),Amazon,4,4907.97,19631.88,Pix,Concluído
4631,6081,2021-05-18,3,Dell XPS 17,Dell,4,9739.1,38956.4,Pix,Concluído
4632,6722,2021-05-18,3,iPhone 12 Pro Max (512GB),Apple,3,9698.78,29096.34,Crédito,Concluído
4633,6777,2021-05-18,4,Sony A90J OLED TV,Sony,1,6246.53,6246.53,Pix,Concluído
4634,6785,2021-05-18,4,Sennheiser Momentum 3,Sennheiser,5,8500.96,42504.8,Débito,Concluído
4635,7154,2021-05-18,2,Google Pixel 6 Pro,Google,4,1648.82,6595.28,Pix,Concluído
4636,8428,2021-05-18,1,iPhone 12 Pro (256GB),Apple,3,2350.67,7052.01,Pix,Concluído
4637,8619,2021-05-18,5,iPhone 11 Pro (256GB),Apple,2,7913.37,15826.74,Débito,Concluído
4638,8680,2021-05-18,1,Samsung Galaxy Watch 4,Samsung,3,7727.88,23183.64,Crédito,Concluído
4639,8948,2021-05-18,5,iPhone 11 Pro Max (512GB),Apple,2,3947.03,7894.06,Pix,Concluído
4640,10137,2021-05-18,1,Samsung Galaxy Watch 4,Samsung,5,2314.26,11571.3,Crédito,Concluído
4641,10147,2021-05-18,2,Jabra Elite 85t,Jabra,1,1647.96,1647.96,Pix,Concluído
4642,11791,2021-05-18,3,Samsung Galaxy Watch 4,Samsung,4,4068.43,16273.72,Débito,Concluído
4643,11991,2021-05-18,1,Nintendo Switch OLED,Nintendo,1,9645.09,9645.09,Pix,Concluído
4644,162,2021-05-19,1,Alienware x17,Alienware,2,8967.09,17934.18,Débito,Concluído
4645,474,2021-05-19,4,Garmin Fenix 7,Garmin,5,9708.38,48541.9,Débito,Concluído
4646,490,2021-05-19,2,iPhone 13 Pro Max (512GB),Apple,4,2468.68,9874.72,Pix,Concluído
4647,643,2021-05-19,4,Xiaomi Mi 11 Ultra,Xiaomi,3,4650.22,13950.66,Pix,Concluído
4648,810,2021-05-19,3,Sony WH-1000XM4,Sony,4,1923.87,7695.48,Débito,Concluído
4649,1295,2021-05-19,1,iPhone 13 Pro (256GB),Apple,1,4477.36,4477.36,Débito,Concluído
4650,1574,2021-05-19,2,Asus ROG Strix G15,Asus,4,1034.4,4137.6,Débito,Concluído
4651,1756,2021-05-19,2,Sony Xperia 1 III,Sony,2,4306.53,8613.06,Pix,Concluído
4652,2119,2021-05-19,2,iPhone 12 (128GB),Apple,4,8309.45,33237.8,Pix,Concluído
4653,2169,2021-05-19,2,Razer Blade 15,Razer,4,2042.29,8169.16,Débito,Concluído
4654,2173,2021-05-19,1,Apple AirPods Pro,Apple,4,2366.93,9467.72,Pix,Concluído
4655,2773,2021-05-19,1,iPhone 13 mini (128GB),Apple,2,5779.88,11559.76,Crédito,Concluído
4656,2905,2021-05-19,3,Jabra Elite 85t,Jabra,5,3042.82,15214.1,Débito,Concluído
4657,3556,2021-05-19,3,iPhone 11 Pro Max (512GB),Apple,4,8052.97,32211.88,Crédito,Concluído
4658,3647,2021-05-19,3,iPhone 12 Pro (256GB),Apple,5,1317.3,6586.5,Pix,Concluído
4659,4730,2021-05-19,3,Alienware x17,Alienware,5,1865.22,9326.1,Débito,Concluído
4660,5882,2021-05-19,2,Samsung Galaxy S21 Ultra,Samsung,3,9481.59,28444.77,Crédito,Concluído
4661,5937,2021-05-19,2,Apple Watch Series 7,Apple,2,6705.59,13411.18,Pix,Concluído
4662,6061,2021-05-19,4,Bose QuietComfort 45,Bose,2,5958.82,11917.64,Débito,Concluído
4663,6843,2021-05-19,3,Samsung QN90A Neo QLED TV,Samsung,2,8792.81,17585.62,Débito,Concluído
4664,7655,2021-05-19,2,iPhone 11 Pro (256GB),Apple,1,1480.62,1480.62,Débito,Concluído
4665,7757,2021-05-19,4,iPhone 13 (128GB),Apple,1,3123.65,3123.65,Débito,Concluído
4666,8057,2021-05-19,1,iPhone SE (2020),Apple,2,2092.31,4184.62,Débito,Concluído
4667,9392,2021-05-19,4,LG OLED C1 TV,LG,2,8873.46,17746.92,Pix,Concluído
4668,9632,2021-05-19,2,Samsung Galaxy Watch 4,Samsung,5,5231.13,26155.65,Débito,Concluído
4669,9727,2021-05-19,3,Garmin Fenix 7,Garmin,4,1681.92,6727.68,Crédito,Concluído
4670,10893,2021-05-19,3,iPhone 12 mini (64GB),Apple,4,5733.12,22932.48,Pix,Concluído
4671,11047,2021-05-19,1,Google Pixel 6 Pro,Google,4,6415.19,25660.76,Crédito,Concluído
4672,11300,2021-05-19,4,Garmin Fenix 7,Garmin,2,5728.9,11457.8,Pix,Concluído
4673,1175,2021-05-20,5,Dell XPS 17,Dell,5,6953.12,34765.6,Pix,Concluído
4674,1778,2021-05-20,5,Bose QuietComfort 45,Bose,5,4951.87,24759.35,Débito,Concluído
4675,1963,2021-05-20,5,iPhone 12 Pro Max (512GB),Apple,4,8314.45,33257.8,Crédito,Concluído
4676,2611,2021-05-20,5,Bose QuietComfort 45,Bose,2,2196.43,4392.86,Débito,Concluído
4677,2754,2021-05-20,2,Garmin Fenix 7,Garmin,4,1803.94,7215.76,Pix,Concluído
4678,2786,2021-05-20,3,Apple AirPods Pro,Apple,2,1127.57,2255.14,Débito,Concluído
4679,2904,2021-05-20,4,iPhone 11 Pro (256GB),Apple,3,9028.81,27086.43,Crédito,Concluído
4680,3751,2021-05-20,2,iPhone 11 Pro Max (512GB),Apple,5,2154.74,10773.7,Crédito,Concluído
4681,3785,2021-05-20,3,Garmin Fenix 7,Garmin,1,9227.0,9227.0,Débito,Concluído
4682,4222,2021-05-20,4,Google Nest Audio,Google,5,8034.02,40170.1,Pix,Concluído
4683,4236,2021-05-20,2,iPhone SE (2020),Apple,3,5008.7,15026.1,Crédito,Concluído
4684,4834,2021-05-20,4,Dell XPS 17,Dell,1,5506.29,5506.29,Pix,Concluído
4685,4993,2021-05-20,2,Fitbit Charge 5,Fitbit,2,9575.32,19150.64,Débito,Concluído
4686,5562,2021-05-20,1,iPhone 11 Pro (256GB),Apple,4,9398.12,37592.48,Crédito,Concluído
4687,5902,2021-05-20,2,Apple AirPods Pro,Apple,1,2002.36,2002.36,Crédito,Concluído
4688,6067,2021-05-20,3,Samsung Galaxy Watch 4,Samsung,2,2623.89,5247.78,Pix,Concluído
4689,6134,2021-05-20,3,Garmin Fenix 7,Garmin,1,9901.03,9901.03,Crédito,Concluído
4690,6179,2021-05-20,2,Sony Xperia 1 III,Sony,3,1751.87,5255.61,Débito,Concluído
4691,6280,2021-05-20,5,Sony Xperia 1 III,Sony,5,1044.48,5222.4,Crédito,Concluído
4692,6305,2021-05-20,1,iPhone 12 Pro (256GB),Apple,5,6204.91,31024.55,Débito,Concluído
4693,7006,2021-05-20,5,Apple Watch Series 7,Apple,4,6428.97,25715.88,Débito,Concluído
4694,8259,2021-05-20,5,Lenovo ThinkPad X1 Carbon,Lenovo,2,3165.15,6330.3,Pix,Concluído
4695,8610,2021-05-20,3,Jabra Elite 85t,Jabra,2,3847.85,7695.7,Pix,Concluído
4696,9432,2021-05-20,2,Asus ROG Strix G15,Asus,4,4043.31,16173.24,Pix,Concluído
4697,9515,2021-05-20,3,iPhone 11 Pro (256GB),Apple,3,3123.8,9371.4,Crédito,Concluído
4698,10087,2021-05-20,2,iPhone 11 Pro (256GB),Apple,5,3472.63,17363.15,Crédito,Concluído
4699,10235,2021-05-20,4,iPhone 11 (128GB),Apple,1,6085.31,6085.31,Crédito,Concluído
4700,10586,2021-05-20,2,Sennheiser Momentum 3,Sennheiser,4,6834.92,27339.68,Débito,Concluído
4701,10597,2021-05-20,3,Dell XPS 17,Dell,3,6658.13,19974.39,Débito,Concluído
4702,11002,2021-05-20,1,Fitbit Charge 5,Fitbit,3,7398.96,22196.88,Pix,Concluído
4703,11320,2021-05-20,4,iPhone 12 Pro Max (512GB),Apple,2,8978.57,17957.14,Pix,Concluído
4704,11341,2021-05-20,5,iPhone 12 (128GB),Apple,3,3799.64,11398.92,Débito,Concluído
4705,11865,2021-05-20,5,iPhone 13 (128GB),Apple,4,8178.62,32714.48,Crédito,Concluído
4706,11955,2021-05-20,1,iPhone 13 mini (128GB),Apple,2,8566.32,17132.64,Crédito,Concluído
4707,33,2021-05-21,1,LG C1 OLED TV,LG,2,7784.68,15569.36,Débito,Concluído
4708,286,2021-05-21,5,iPhone 11 Pro Max (512GB),Apple,4,9058.55,36234.2,Débito,Concluído
4709,444,2021-05-21,1,Samsung QN90A Neo QLED TV,Samsung,3,7181.98,21545.94,Débito,Concluído
4710,654,2021-05-21,4,Asus ROG Strix G15,Asus,2,5300.21,10600.42,Crédito,Concluído
4711,861,2021-05-21,3,Jabra Elite 85t,Jabra,4,2024.65,8098.6,Débito,Concluído
4712,947,2021-05-21,4,Asus ROG Strix G15,Asus,2,9953.07,19906.14,Crédito,Concluído
4713,1165,2021-05-21,5,iPhone 11 Pro (256GB),Apple,3,9379.88,28139.64,Pix,Concluído
4714,1626,2021-05-21,2,Asus ROG Strix G15,Asus,1,4965.67,4965.67,Débito,Concluído
4715,1700,2021-05-21,5,Samsung QN90A Neo QLED TV,Samsung,1,1050.03,1050.03,Débito,Concluído
4716,2052,2021-05-21,1,Razer Blade 15,Razer,2,7517.52,15035.04,Pix,Concluído
4717,2334,2021-05-21,5,Apple Watch Series 7,Apple,4,5376.0,21504.0,Crédito,Concluído
4718,2761,2021-05-21,2,iPhone 11 (128GB),Apple,2,6154.31,12308.62,Crédito,Concluído
4719,3018,2021-05-21,2,Samsung Galaxy Watch 4,Samsung,4,6309.67,25238.68,Crédito,Concluído
4720,3361,2021-05-21,2,Xbox Series X,Microsoft,1,9103.94,9103.94,Crédito,Concluído
4721,3741,2021-05-21,5,Sony WH-1000XM4,Sony,3,6736.95,20210.85,Crédito,Concluído
4722,3882,2021-05-21,3,Razer Blade 15,Razer,3,9067.19,27201.57,Crédito,Concluído
4723,4346,2021-05-21,2,Sony Xperia 1 III,Sony,3,7296.09,21888.27,Crédito,Concluído
4724,4667,2021-05-21,1,iPhone 13 Pro (256GB),Apple,4,1254.54,5018.16,Pix,Concluído
4725,5630,2021-05-21,1,Sony WH-1000XM4,Sony,5,2322.41,11612.05,Débito,Concluído
4726,6361,2021-05-21,4,Xbox Series X,Microsoft,4,2252.06,9008.24,Crédito,Concluído
4727,6924,2021-05-21,1,Google Pixel 6 Pro,Google,1,1569.48,1569.48,Crédito,Concluído
4728,7798,2021-05-21,1,Apple AirPods Pro,Apple,2,9049.34,18098.68,Pix,Concluído
4729,8578,2021-05-21,3,iPhone 11 Pro (256GB),Apple,5,2033.84,10169.2,Débito,Concluído
4730,9383,2021-05-21,1,Apple Watch Series 7,Apple,5,4073.04,20365.2,Pix,Concluído
4731,9675,2021-05-21,4,iPhone SE (2020),Apple,5,8328.94,41644.7,Pix,Concluído
4732,10464,2021-05-21,5,Amazon Echo Dot (4th Gen),Amazon,5,4767.94,23839.7,Crédito,Concluído
4733,10661,2021-05-21,3,Xbox Series X,Microsoft,1,5020.4,5020.4,Débito,Concluído
4734,10873,2021-05-21,4,Lenovo ThinkPad X1 Carbon,Lenovo,5,5127.93,25639.65,Crédito,Concluído
4735,11079,2021-05-21,3,Samsung QN90A Neo QLED TV,Samsung,2,3064.09,6128.18,Crédito,Concluído
4736,11340,2021-05-21,5,OnePlus 9 Pro,OnePlus,3,7543.66,22630.98,Pix,Concluído
4737,574,2021-05-22,4,Google Nest Audio,Google,2,4215.67,8431.34,Crédito,Concluído
4738,801,2021-05-22,2,iPhone 13 Pro Max (512GB),Apple,3,4067.03,12201.09,Pix,Concluído
4739,1411,2021-05-22,2,Samsung Galaxy S21 Ultra,Samsung,1,5242.8,5242.8,Débito,Concluído
4740,1630,2021-05-22,3,iPhone 12 mini (64GB),Apple,2,8510.66,17021.32,Débito,Concluído
4741,1729,2021-05-22,1,iPhone 12 (128GB),Apple,1,8733.88,8733.88,Crédito,Concluído
4742,2094,2021-05-22,3,iPhone 13 Pro Max (512GB),Apple,5,4984.25,24921.25,Crédito,Concluído
4743,3933,2021-05-22,3,LG C1 OLED TV,LG,1,8497.78,8497.78,Débito,Concluído
4744,5002,2021-05-22,3,PlayStation 5,Sony,1,1481.81,1481.81,Crédito,Concluído
4745,5011,2021-05-22,2,Apple AirPods Pro,Apple,3,1166.86,3500.58,Débito,Concluído
4746,5648,2021-05-22,2,iPhone SE (2020),Apple,2,4383.57,8767.14,Crédito,Concluído
4747,5806,2021-05-22,2,Sony WH-1000XM4,Sony,3,2382.19,7146.57,Crédito,Concluído
4748,6000,2021-05-22,2,HP Spectre x360,HP,1,7763.6,7763.6,Crédito,Concluído
4749,6769,2021-05-22,1,Samsung Galaxy Watch 4,Samsung,4,8140.14,32560.56,Pix,Concluído
4750,7096,2021-05-22,3,Dell XPS 17,Dell,1,9321.26,9321.26,Crédito,Concluído
4751,7843,2021-05-22,2,Samsung Galaxy Watch 4,Samsung,5,2953.09,14765.45,Pix,Concluído
4752,8519,2021-05-22,5,HP Spectre x360,HP,2,9980.63,19961.26,Débito,Concluído
4753,8616,2021-05-22,4,LG OLED C1 TV,LG,1,5130.65,5130.65,Débito,Concluído
4754,9169,2021-05-22,3,iPhone 11 (128GB),Apple,4,2788.7,11154.8,Débito,Concluído
4755,9983,2021-05-22,3,Xbox Series X,Microsoft,1,3474.36,3474.36,Crédito,Concluído
4756,11539,2021-05-22,3,Google Pixel 6 Pro,Google,2,8452.06,16904.12,Débito,Concluído
4757,11704,2021-05-22,4,OnePlus 9 Pro,OnePlus,1,4175.86,4175.86,Débito,Concluído
4758,11758,2021-05-22,2,HP Spectre x360,HP,1,8596.57,8596.57,Débito,Concluído
4759,11794,2021-05-22,3,iPhone SE (2020),Apple,1,5995.75,5995.75,Pix,Concluído
4760,11880,2021-05-22,1,Bose QuietComfort 45,Bose,4,8667.24,34668.96,Débito,Concluído
4761,7,2021-05-23,2,iPhone 11 Pro (256GB),Apple,2,8364.91,16729.82,Crédito,Concluído
4762,647,2021-05-23,3,Apple Watch Series 7,Apple,2,5833.09,11666.18,Débito,Concluído
4763,734,2021-05-23,2,OnePlus 9 Pro,OnePlus,2,3179.95,6359.9,Pix,Concluído
4764,1498,2021-05-23,1,Bose QuietComfort 45,Bose,4,9925.46,39701.84,Crédito,Concluído
4765,2329,2021-05-23,1,Sennheiser Momentum 3,Sennheiser,3,1266.4,3799.2,Crédito,Concluído
4766,2385,2021-05-23,3,Garmin Fenix 7,Garmin,2,3101.56,6203.12,Crédito,Concluído
4767,2567,2021-05-23,1,Sennheiser Momentum 3,Sennheiser,3,9038.26,27114.78,Crédito,Concluído
4768,2858,2021-05-23,5,HP Spectre x360,HP,4,1499.87,5999.48,Débito,Concluído
4769,2967,2021-05-23,5,iPhone 11 Pro (256GB),Apple,5,1081.28,5406.4,Crédito,Concluído
4770,4102,2021-05-23,5,PlayStation 5,Sony,3,7829.81,23489.43,Pix,Concluído
4771,4347,2021-05-23,4,Samsung Galaxy S21 Ultra,Samsung,3,4209.63,12628.89,Débito,Concluído
4772,4533,2021-05-23,3,Garmin Fenix 7,Garmin,2,2722.41,5444.82,Pix,Concluído
4773,5288,2021-05-23,3,iPhone 13 Pro Max (512GB),Apple,5,8773.82,43869.1,Crédito,Concluído
4774,5406,2021-05-23,4,LG C1 OLED TV,LG,2,3154.76,6309.52,Crédito,Concluído
4775,5590,2021-05-23,3,iPhone 13 mini (128GB),Apple,3,8246.94,24740.82,Pix,Concluído
4776,5794,2021-05-23,3,Asus ROG Strix G15,Asus,2,7209.31,14418.62,Débito,Concluído
4777,5847,2021-05-23,5,Google Pixel 6 Pro,Google,2,4366.89,8733.78,Pix,Concluído
4778,6161,2021-05-23,2,Samsung Galaxy S21 Ultra,Samsung,4,5495.21,21980.84,Débito,Concluído
4779,6520,2021-05-23,1,Jabra Elite 85t,Jabra,2,3555.61,7111.22,Débito,Concluído
4780,6779,2021-05-23,1,Nintendo Switch OLED,Nintendo,2,9178.75,18357.5,Crédito,Concluído
4781,6982,2021-05-23,4,iPhone 13 mini (128GB),Apple,2,1290.63,2581.26,Débito,Concluído
4782,7421,2021-05-23,4,iPhone 12 Pro Max (512GB),Apple,4,9186.04,36744.16,Pix,Concluído
4783,7584,2021-05-23,5,HP Spectre x360,HP,3,2238.14,6714.42,Crédito,Concluído
4784,8245,2021-05-23,1,iPhone 11 Pro (256GB),Apple,1,8211.12,8211.12,Débito,Concluído
4785,8326,2021-05-23,1,Google Pixel 6 Pro,Google,4,7683.22,30732.88,Crédito,Concluído
4786,8761,2021-05-23,4,iPhone 12 Pro Max (512GB),Apple,4,8064.14,32256.56,Pix,Concluído
4787,8768,2021-05-23,1,iPhone 11 Pro (256GB),Apple,1,6598.07,6598.07,Crédito,Concluído
4788,8847,2021-05-23,1,Asus ROG Strix G15,Asus,2,1028.13,2056.26,Crédito,Concluído
4789,9482,2021-05-23,1,Apple Watch Series 7,Apple,3,1633.49,4900.47,Débito,Concluído
